Image,lmX1,lmY1,lmX2,lmY2,Spliner,Species,Sex,Scale,cp1X1,cp1Y1,cp1X2,cp1Y2,cp1X3,cp1Y3,cp1X4,cp1Y4,cp1X5,cp1Y5,cp1X6,cp1Y6,cp1X7,cp1Y7,cp1X8,cp1Y8,cp1X9,cp1Y9,cp1X10,cp1Y10,cp1X11,cp1Y11,cp2X1,cp2Y1,cp2X2,cp2Y2,cp2X3,cp2Y3,cp2X4,cp2Y4,cp2X5,cp2Y5,cp3X1,cp3Y1,cp3X2,cp3Y2,cp3X3,cp3Y3,cp3X4,cp3Y4,cp3X5,cp3Y5,cp3X6,cp3Y6,cp3X7,cp3Y7,cp3X8,cp3Y8,cp4X1,cp4Y1,cp4X2,cp4Y2,cp4X3,cp4Y3,cp4X4,cp4Y4,cp4X5,cp4Y5,cp4X6,cp4Y6,cp4X7,cp4Y7,cp4X8,cp4Y8,cp5X1,cp5Y1,cp5X2,cp5Y2,cp5X3,cp5Y3,cp5X4,cp5Y4,cp5X5,cp5Y5,cp6X1,cp6Y1,cp6X2,cp6Y2,cp6X3,cp6Y3,cp7X1,cp7Y1,cp7X2,cp7Y2,cp7X3,cp7Y3,cp8X1,cp8Y1,cp8X2,cp8Y2,cp8X3,cp8Y3,cp9X1,cp9Y1,cp9X2,cp9Y2,cp9X3,cp9Y3,cp9X4,cp9Y4
RG02_F_015.tif,59,90,51.5,122,Will,mel,F,0.0125,50.92,122.32,53.20000076,144.8000031,80.718535,174.074867,136.240175,185.078639,225.986476,174.212234,273.100141,133.862506,221.222881,88.019574,104.94533,84.249483,77.530644,99.517234,61.520416,100.429715,56.40000153,99.59999847,161.6290729,181.5481771,151.646537,162.884716,130.666803,148.400098,89.765565,128.174915,52.479631,116.081478,251.0365566,152.7098638,203.440907,143.130741,166.443833,137.250407,146.910742,135.614354,120.965723,128.214381,101.314266,120.21616,91.344428,119.801309,54.485333,108.05867,260.7419227,133.5139989,223.530709,123.898263,159.98617,116.007423,121.114813,111.027109,106.394562,114.075165,74,106.8000031,60.40000153,104.8000031,56.40000153,100,224.8830839,97.39921277,199.659003,100.029666,143.960866,99.962977,85.46359,103.905469,72.03351154,106.6202282,94.7331674,90.33971145,87.191272,88.499939,58.901453,90.394189,139.7188945,154.6674371,144.738888,146.228792,145.4129505,134.7534293,99.60211593,120.4426968,101.808608,113.847827,101.6328224,112.5082593,61.87823161,119.1885099,70.416193,122.193521,69.536567,124.537342,69.018775,140.38379
RG02_F_016.tif,51.5,81,38,107.5,Will,mel,F,0.0125,38.223027,106.553946,37.20000076,130,58.177262,160.716275,106.47358,177.659103,193.573979,186.985096,246.557535,160.489264,204.679033,107.617997,99.255443,80.006432,66.737594,92.833949,51.027237,90.245429,47.124487,88.751025,133.4678151,180.3165945,127.711072,161.950598,108.316977,144.904011,73.046341,119.212617,40.79999924,101.1999969,220.6680909,173.4310975,179.65652,155.458684,144.189604,142.057788,126.582428,136.550839,103.521394,125.288901,86.213852,113.990791,76.438672,111.903486,43.998206,95.003589,234.7316058,156.951996,201.849393,142.192545,143.45313,120.746404,106.677499,108.973149,92.181397,109.919755,67.051915,98.978445,51.59999847,94.40000153,46.949512,89.100976,208.8267173,118.3297097,183.509801,114.257751,130.653797,102.478511,73.693488,96.538987,66.42947823,99.08447652,81.55226008,86.98104556,78.821462,81.131948,51.13,80.74,116.8138366,152.3820733,123.148915,146.382454,125.5789918,135.698379,85.78742422,114.4957294,88.939313,109.898487,89.05737479,107.9450106,50.23152344,106.5370704,49.694021,107.856354,46.532181,109.648921,42.408191,125.710374
RG02_F_017.tif,49,86.5,37.5,118,Will,mel,F,0.0125,37.514977,116.626729,40.40000153,144.3999939,64.832686,170.227895,114.430471,185.382586,206.23143,187.948657,257.573877,156.701642,210.572391,101.795117,98.507898,84.056736,66.377277,98.003541,49.787054,95.867352,45.694887,94.813635,145.2473514,186.0426227,136.448825,165.831169,114.824641,150.086692,75.078154,126.012847,39.638561,110.963837,232.4124046,172.0107187,187.857491,154.643323,151.317505,144.085522,132.649458,139.385886,107.221463,129.464872,87.980626,119.214329,77.567856,118.409102,42.709163,102.775565,245.2731709,153.8865109,209.187021,138.837143,147.833955,122.972784,108.847641,113.204573,93.421293,114.981411,66.619485,105.379169,48.40000153,101.1999969,45.59999847,94.80000305,216.0055083,113.7749381,190.023128,112.436945,133.917772,104.666429,73.825892,102.116341,65.61064755,105.4322435,82.90255111,90.8370539,77.904961,87.117118,48.989102,86.029062,126.3114645,158.4637192,131.078162,151.623248,131.9450718,138.7797733,87.38624662,119.80533,90.131119,114.642636,90.02929236,113.1555005,49.93686219,115.4181171,50.831685,115.664348,44.302191,116.344163,45.040748,136.412855
RG02_F_018.tif,54.5,83.5,48,116,Will,mel,F,0.0125,47.94,116.33,54.40000153,142.8000031,87.060957,167.337194,140.853253,171.19864,235.49577,150.796541,276.046967,105.850845,219.772609,66.528592,101.020869,73.866151,74.541027,91.478032,57.564817,93.812658,52.79999924,92.40000153,170.1857804,164.5706464,157.202104,147.439835,133.320409,135.343848,89.396523,119.32295,49.214947,109.317793,256.1198158,127.9336514,207.75962,121.785002,168.609939,119.770493,148.26761,120.226111,120.88211,116.073518,99.921869,108.49901,89.500572,110.258207,50.870785,100.210684,264.0639971,107.2747335,225.515797,101.671539,160.244361,99.36186,119.859347,98.5657,104.846613,102.721999,75.978369,98.991668,57.20000076,98.80000305,52.79999924,92.80000305,223.2223831,74.94931429,199.32873,80.494928,142.181943,86.108374,82.902554,95.515048,75.26879278,99.28138174,89.31573416,81.75213537,82.433182,79.164894,53.991015,83.049418,142.9724038,140.2590507,146.641673,131.436122,144.7392654,119.4207527,99.67626894,109.4153826,102.1338,101.082591,103.2137939,101.735126,61.22315677,112.368782,68.218241,114.237052,67.450215,116.483025,70.111534,132.360973
RG02_F_019.tif,48,86.5,39,117.5,Will,mel,F,0.0125,38.91,117.31,40.40000153,145.6000061,66.766481,172.998347,118.599498,184.535985,216.785636,185.511902,267.023476,148.87124,218.402854,94.827208,99.145513,82.127112,66.769637,97.511357,49.131405,96.574496,44.79999924,96.40000153,149.0083453,184.6184262,140.376993,164.543524,119.150355,148.957286,78.45382,126.290935,40.593851,111.510069,241.0802816,167.7831302,195.071863,149.717739,156.042119,140.739901,136.30868,136.361532,109.810951,127.60598,90.058686,117.584738,79.205473,117.022338,42.77323,104.003318,254.5387987,148.6400429,217.101227,133.864411,151.662272,117.700479,110.237568,109.987806,94.547142,113.088749,63.20000076,102.8000031,48.79999924,101.5999985,44.79999924,95.59999847,221.0071864,105.2716293,194.767559,105.376441,136.139711,100.250384,73.003841,101.209525,62.97859067,103.3758911,82.94106742,89.8270773,77.669178,85.826149,47.644222,87.225459,127.7618637,155.3101027,133.180449,148.735274,136.1374181,136.0048866,89.51196558,118.2334364,91.610025,113.462897,91.45890308,111.2298595,49.93244294,115.2106551,50.481817,115.338875,45.823251,116.962457,44.635184,137.125593
RG02_F_020.tif,39.5,85.5,26.5,115,Will,mel,F,0.0125,25.87,115.3,26.79999924,136.3999939,49.48204,170.938902,99.786939,188.390827,194.259028,193.582681,248.209231,163.951917,200.903937,106.806929,88.704335,85.555173,56.478523,98.259323,39.595129,94.079371,35.446094,93.201321,129.2946067,189.7283264,122.431704,169.698205,102.397664,153.500266,64.083621,126.003498,28.283396,109.730625,221.7260734,178.4935952,175.840479,160.457114,139.436841,147.452463,120.835544,142.380255,95.173222,131.515908,76.439871,120.097793,65.955698,119.06756,31.812717,101.586037,235.5728818,160.2113877,199.703145,145.081718,136.882171,125.312598,97.787029,114.063901,81.873152,115.821107,51.59999847,104,38.40000153,100,35.20000076,93.59999847,206.7144882,119.3487148,178.666649,117.114724,122.964635,107.051685,63.358428,103.087639,51.05113172,104.0148162,72.60937477,91.90018351,67.790184,86.800414,38.713546,85.661049,113.5731298,162.585185,119.785959,153.589273,122.2050087,142.4496797,75.85377087,120.7522133,78.645617,115.29145,78.64586712,113.7923507,37.23473564,113.8831501,43.969349,117.303285,41.959463,119.574744,39.111122,135.939089
RG05_F_001.tif,54,63.5,40.5,94.5,Will,mel,F,0.0125,41.20000076,94,40,115.1999969,65.661727,149.979452,113.996655,166.963813,202.203544,174.108376,251.447056,142.053422,209.895301,86.703295,101.089802,64.13943,70.621397,75.779873,54.206569,73.758727,50.153914,71.516333,144.1276508,169.2274775,137.27123,147.401019,116.198693,130.653161,77.833613,105.410551,42.909263,87.55806,226.1062452,158.5421615,186.46483,140.502509,150.636854,127.207792,133.252922,121.718916,109.192583,109.208546,90.71972,98.423366,80.03393,97.210687,46.513809,79.576565,239.6491098,141.962098,207.847637,125.119418,148.377282,103.601351,111.074768,93.527318,96.896786,94.544286,70.767437,82.482969,52.79999924,78.40000153,50,72,215.8586953,99.75474561,187.811102,96.734959,134.24518,86.215887,77.433842,80.637382,69.85468838,82.79240251,88.6090138,69.12213466,81.458873,64.664073,53.951374,63.107671,125.812852,138.299076,129.737212,131.929549,134.0358031,121.5307978,92.13878643,99.80624071,95.054989,94.502196,95.13708731,92.83583045,52.08701188,92.30122784,59.539875,96.361609,57.835962,97.955172,53.231869,113.586431
RG05_F_002.tif,55,80.5,45.5,108.5,Will,mel,F,0.0125,45.59999847,107.1999969,44.79999924,129.6000061,71.206012,161.275855,122.283936,175.005869,210.752833,171.965241,256.533858,136.79989,211.303438,85.356949,101.896356,75.984543,71.318006,90.33632,56.484448,89.896973,52.219423,87.785615,150.0028891,173.7596957,141.719545,153.373866,121.320413,138.58547,81.221985,117.209256,46.79999924,102.4000015,233.5286151,154.4704889,190.733175,140.030552,155.344852,132.104401,137.295792,128.197722,112.87576,118.796361,94.677396,109.478557,84.493671,109.399586,49.080974,96.573272,244.9927608,137.2158058,212.630403,123.220144,151.919116,108.308825,113.996177,102.127117,99.743,105.147987,73.391121,95.60177,54.40000153,94.40000153,52,87.19999695,218.3555797,98.08480759,190.64039,97.50031,136.648185,94.120505,79.679528,95.215924,72.53904431,96.24544614,88.36470727,82.42326775,82.608573,79.00273,54.987011,80.036369,130.9949981,145.6015682,135.602974,140.237283,137.7377272,127.8928656,96.01859829,110.747629,98.166282,105.826133,97.99338743,103.5382499,56.1778953,106.4752364,63.014056,111.564158,61.465542,113.422503,60.2925,128.475277
RG05_F_003.tif,60,93.5,54.5,125,Will,mel,F,0.0125,54.40000153,124,59.20000076,150.3999939,89.022697,174.7856,140.55948,182.044305,227.196416,172.912022,266.427501,129.577292,213.983173,83.413826,106.064274,84.397981,78.867528,102.868742,62.584804,103.121792,58.330233,101.905423,167.759761,178.9392276,158.073639,158.991243,134.625139,146.565546,92.545351,129.414821,55.212076,118.535596,246.2952631,151.8080088,202.746944,141.083809,166.473665,136.335821,148.152769,134.790728,122.516025,127.538371,103.359739,119.164037,93.240884,121.160917,56.58467,111.215092,255.1755528,133.5907519,219.862609,121.260831,158.011941,112.688539,121.050901,111.242339,106.800291,113.956842,79.986711,109.537133,60.79999924,108,58.393892,101.56591,222.0583669,94.80653543,195.334604,97.202306,141.922556,98.967221,86.360585,105.311658,79.32386392,109.6929539,94.97608195,92.17318802,86.561287,89.029457,59.793562,94.101003,145.0086656,152.075979,149.051171,145.548379,149.1722575,134.4474485,104.615273,120.4881646,106.343787,115.778991,105.9196389,113.0898967,66.40532965,121.8562477,72.080532,124.358588,71.679497,126.21669,73.290443,141.969975
RG05_F_004.tif,80.5,80,70.5,106,Will,mel,F,0.0125,70.483357,104.743273,69.19999695,124.8000031,92.878824,154.696751,134.898723,168.591255,216.070196,173.419026,260.008577,143.552485,220.305306,91.476575,123.690263,77.61041,94.810319,90.227271,80.507991,88.237603,77.106801,87.522316,160.4742874,169.8979655,154.7767,151.433815,137.859722,135.833487,102.523467,115.967222,72.288535,100.049808,237.9957468,158.5153894,199.935312,141.475817,167.872647,132.059021,151.695933,128.186094,130.447179,117.95043,114.51498,107.98372,105.100149,108.159441,74.664706,93.871764,249.2535383,143.3157796,220.880267,127.648014,166.03423,110.96369,132.623267,103.666544,119.112539,105.530807,95.609606,95.594307,80.40000153,92.80000305,76.80000305,87.59999847,224.8151033,102.9981217,202.125108,101.509235,153.402999,95.002576,101.448755,94.776469,95.02387195,95.96963896,110.5675444,83.39618387,105.507074,79.504039,79.9887,80.029381,144.8541822,142.3271793,149.700763,138.222883,152.3548873,127.8673417,115.7147083,109.4037283,117.286521,106.177443,117.3340979,103.9363753,81.3045871,104.8113636,81.24887,105.758944,75.009358,109.551069,77.59999847,123.5999985
RG05_F_005.tif,60,87.5,53,115.5,Will,mel,F,0.0125,53.20000076,114,52.40000153,136.3999939,76.616064,165.686211,123.644686,177.071904,204.462305,171.373377,246.033538,140.97691,202.824386,92.743418,102.534826,83.231221,75.527393,97.403534,61.285361,96.826051,57.848901,95.604397,149.4781858,174.9913398,141.633752,156.333126,122.125656,142.223686,85.068579,123.555927,54,109.5999985,225.0114423,156.3471954,185.466761,143.490697,152.942736,135.630187,136.376912,132.003676,113.743282,123.380024,96.89107,114.722083,87.519607,115.47166,56.010491,102.958037,235.3344593,141.0566395,203.524725,127.447636,148.551467,113.616945,114.573079,108.6445,101.783915,111.958172,77.149814,102.100258,62,101.1999969,57.848547,95.60581,208.7833989,104.0633968,183.753707,103.455896,134.609376,100.854858,82.874863,101.023106,76.41525266,102.7319788,89.34555005,90.15645654,84.942696,86.246345,59.974349,87.102604,130.7969171,148.5072093,136.284201,142.254804,136.1680818,131.5495723,99.18643835,116.3446085,100.720491,111.857428,100.5572255,110.3550973,61.96479892,113.1952952,70.95634,117.404496,70.956589,117.403005,73.911344,132.398169
RG05_F_006.tif,68,99,57.5,126.5,Will,mel,F,0.0125,57.59999847,126,56.40000153,147.6000061,81.683695,178.680519,130.299713,192.308419,215.46754,194.051341,258.101741,162.73926,215.364913,111.363432,109.741862,98.038595,83.038965,108.544837,69.750908,107.717397,65.353295,105.496457,155.6244943,192.5419272,149.986672,173.3018,129.379528,158.852181,92.679014,136.557451,59.177393,120.655489,235.4468156,179.3471475,194.656022,162.924689,161.775344,153.10483,144.410753,149.522441,122.333789,138.304035,105.198046,129.167668,95.136813,129.154438,62.105493,113.468335,247.1613532,163.4741757,214.149957,146.273669,157.387137,130.84441,123.546418,124.065355,110.647512,126.000432,85.236124,114.711235,66.80000305,111.5999985,64.80000305,104.8000031,219.7750445,122.5202165,194.466849,121.848793,144.012326,115.823758,91.095996,113.244552,84.59990945,115.2524235,96.82627259,103.1272057,93.976577,98.396218,68.003612,98.991133,137.6489628,164.6662417,142.157313,159.356944,144.4146462,148.7877734,108.4741919,131.2084501,110.252643,126.536956,110.2405899,124.6106079,67.64159053,124.7144132,74.690942,129.132112,71.969119,130.989631,70.702301,145.76284
RG05_F_007.tif,49.5,71.5,37.5,101.5,Will,mel,F,0.0125,37.20000076,100.4000015,34.40000153,121.5999985,60.868561,157.347344,110.695599,176.325125,200.027427,185.631414,250.396534,153.022407,208.719236,95.046604,97.123181,72.997427,65.481763,84.67404,49.466613,81.305276,45.613714,79.465714,140.0197448,179.1596137,133.884053,157.263745,112.408196,140.237132,73.911728,113.624145,38.40000153,95.19999695,225.1161334,169.3888406,184.298318,150.422064,148.110299,136.370266,129.746142,130.434614,105.221534,117.614733,87.100653,106.057435,76.167018,105.111103,42.346928,87.632679,238.5383849,152.1816761,204.976713,134.242452,144.607649,112.383802,107.744554,101.974759,93.336622,103.69528,66.421131,90.358455,48.40000153,86,46.096085,78.259789,213.8133761,108.1870174,186.791514,105.34673,131.894206,95.027802,72.654534,88.955587,64.78888432,90.44313477,83.52275161,78.1493688,77.262301,72.436742,48.749945,71.625138,122.1968022,148.0014812,126.267194,141.524085,132.239112,130.950275,89.23266959,107.9407142,91.602279,103.234069,91.78336567,101.8159744,48.2097071,100.3571482,54.85206,105.01829,53.022079,106.995693,50.248185,121.225594
RG05_F_008.tif,87.5,98.5,83.5,129,Will,mel,F,0.0125,82.80000305,127.5999985,89.59999847,150,113.044373,172.594115,168.3999939,179.6000061,249.034473,163.940393,285.679682,121.193727,235.361964,80.209782,130.090731,87.817731,104.317036,106.44185,89.674188,108.58754,85.758738,107.619783,193.5012955,174.3888609,182.028875,155.225439,160.22653,143.909453,118.82662,131.09337,83.844503,122.455098,267.7245352,142.133286,225.434778,134.87741,190.373446,132.776399,172.538442,132.651496,148.054318,126.797849,129.295751,120.922936,119.921625,121.334435,84.730705,115.587039,275.0592441,125.5837972,242.072295,115.971253,182.618383,110.786618,146.365103,110.998988,133.368478,114.997616,106.821504,111.145358,90,112.4000015,85.794642,107.341528,243.4654508,90.79801274,218.046167,94.577175,166.507218,99.030228,112.681516,108.719177,106.2177011,111.6912964,118.9263698,96.01281639,112.890688,92.864413,87.04,97.69,170.8169603,149.4070323,173.351253,143.543173,174.2494582,132.2586056,129.8457181,121.5922467,130.86468,116.983064,131.0329244,114.0145588,94.35696958,125.0822,95.047268,125.394305,88.651555,128.186576,93.995086,144.52985
RG05_F_009.tif,53.5,94,46,121.5,Will,mel,F,0.0125,46.40000153,120.4000015,46.79999924,142,70.81473,170.468802,123.161056,182.105379,205.701396,175.622384,246.190488,139.346871,198.150902,92.189145,95.736754,86.80712,69.226167,102.743892,55.251947,102.09516,50.973296,101.817287,148.3682851,179.8039855,140.062285,161.120333,120.026412,146.634142,81.933,127.719415,47.446035,115.422438,225.7399612,157.6683041,184.805407,145.913789,151.13296,138.805565,133.605841,136.971801,110.095852,128.417642,92.727275,119.189554,82.97158,120.951164,49.266057,108.40235,235.1746914,140.8296377,202.552649,128.492532,145.367539,116.415076,110.233329,111.978615,97.276156,115.564024,71.32043,107.183636,59.375499,107.413146,50.962191,101.860121,205.532474,103.619662,181.04451,103.996281,130.118874,101.120421,77.075325,105.606061,70.96349234,107.8442839,83.90478787,94.00388405,78.506829,89.631577,53.07,93.73,128.7277439,152.9429148,133.134674,146.686829,134.1812733,136.4556878,94.5949782,120.8349944,96.308872,117.318267,96.00132387,114.1097287,57.18645893,118.9523882,62.275541,123.48228,60.910647,125.44628,60.882791,140.43962
RG07_F_001.tif,70.5,77,58.5,105.5,Will,mel,F,0.0125,57.88,105.28,57.20000076,130,78.3231,158.246648,128.450678,176.855296,207.930435,182.408934,259.114441,149.738735,215.572066,93.433154,115.73609,75.806609,85.090809,89.971618,70.231274,86.559004,66.763035,84.552918,153.6635889,178.3461025,146.839057,157.944069,128.892263,140.389866,94.216783,115.681625,60.103426,100.092007,233.7556597,165.9240911,193.216779,148.998364,161.401352,135.226389,144.404311,131.111859,122.727152,119.15675,106.133673,109.041285,95.657434,108.928762,63.655856,91.803002,246.5932051,150.528363,215.859434,132.938172,159.621397,112.255551,125.316609,104.361263,112.163358,105.636631,86.072608,93.89363,69.19999695,91.59999847,66.40000153,84,221.418743,106.1929452,197.265316,104.828591,146.582279,96.491324,92.196938,93.20246,85.47984465,94.52669435,102.5211649,82.04603186,96.087712,78.709774,69.740622,77.605214,134.6382391,146.1383382,139.045503,142.249735,142.3815352,129.5183677,110.6127697,111.953586,112.849343,107.473678,113.344303,104.6480211,70.17472218,104.7988012,76.076236,109.478706,74.943586,111.414402,71.768258,126.00209
RG07_F_002.tif,52.5,88,45.5,119,Will,mel,F,0.0125,45.20000076,119.5999985,48.40000153,146.3999939,76.921273,170.785872,130,183.6000061,214.738177,178.253226,259.119244,136.243031,209.243834,87.556321,99.101605,81.653603,71.076822,97.911528,53.948635,96.776263,50.075082,96.524635,153.2379546,181.6829108,145.681198,160.704975,124.10123,145.657859,83.411064,124.447548,46.234521,113.532837,237.8958841,156.3087314,193.046143,144.733128,156.741602,137.855509,138.067235,135.539274,113.87573,124.33264,94.696119,116.949154,84.314042,116.863515,48.291846,104.421826,247.2602079,138.9689746,212.548583,127.083662,150.380011,113.545425,114.462073,110.352864,100.968908,111.865602,71.088517,102.964666,52.79999924,102,50.40000153,95.59999847,215.6622907,98.77904201,189.300523,100.804679,134.998714,98.218061,77.920368,102.089668,71.09235567,103.6710286,86.9194663,88.8465468,79.261641,84.943386,52.06378,87.717545,134.8443523,153.1487585,137.817463,146.44751,138.4440386,134.755439,102.1353943,119.838955,104.185303,114.438443,104.4168192,111.1929734,57.0601131,116.8163895,58.315046,117.413272,50.306015,119.823132,53.189071,137.912151
RG07_F_003.tif,55.5,97.5,48.5,126.5,Will,mel,F,0.0125,48.024845,125.897071,49.59999847,146,71.155465,173.466514,127.1999969,185.6000061,206.3999939,182,252.093465,147.117238,203.85291,98.161313,100.238252,91.524333,71.731065,107.809257,56.392601,106.849486,52.8461,105.923299,150.0546206,184.2110125,142.506773,164.299015,122.104792,149.887588,81.59999847,132.3999939,49.20000076,120,227.4958411,165.85465,186.554067,151.65145,152.481386,142.888434,135.153319,140.027278,112.147021,131.346082,94.264711,123.805897,84.488062,123.936511,51.125332,113.052195,240.158305,148.6317431,205.454169,133.951054,147.678021,120.11416,112.28736,117.219778,99.498063,119.367815,72.901528,111.989236,55.59999847,111.5999985,53.001407,105.279887,211.2547852,109.994696,184.185616,110.32919,133.005443,107.366547,78.903856,110.909609,72.24542612,112.5602159,87.60230323,98.83529628,81.162033,95.302837,54.701059,98.238469,132.3813583,157.1468865,135.436576,152.889888,136.3372312,139.8226841,98.691235,125.8260654,101.126015,121.409671,101.0888277,118.4931762,59.9129545,124.1289798,60.490292,124.844939,54.248734,125.928487,55.111448,143.417874
RG07_F_005.tif,26,79.5,15.5,110,Will,mel,F,0.0125,15.036242,109.897864,10.80000019,131.6000061,34.414777,166.420266,85.364163,184.065972,172.703782,192.517613,221.847183,158.116377,179.661313,101.10435,72.954208,78.29288,40.806731,92.578848,26.59545,89.014724,23.041854,87.336594,109.1327388,186.0002685,105.267161,166.364314,87.79555,147.489383,50.958618,120.122596,17.311823,103.484864,197.6979962,175.0179773,155.5528,156.482314,121.232066,143.213899,103.175851,137.787772,80.50331,125.022073,63.612124,113.32373,53.03477,112.998879,20.120349,95.569924,210.1145841,157.7009654,177.397388,140.273226,119.36225,118.068194,82.686219,109.875827,69.340122,110.031486,42.55367,97.163913,25.20000076,94.80000305,22.39999962,87.59999847,184.1073022,113.2322264,158.24296,110.322143,105.356583,100.462673,48.877966,95.212678,41.93805739,97.88240593,59.23512016,84.55137607,53.311529,78.99972,25.618987,80.073764,94.86032616,155.1731186,100.407767,148.84276,103.6259862,137.3223304,68.26739826,116.7406356,70.965133,112.03908,71.8703408,109.5111474,25.91074641,107.8162522,30.873535,112.683579,28.980927,115.132137,26.426319,130.452346
RG07_F_006.tif,47,86.5,39.5,118.5,Will,mel,F,0.0125,38.92,118.32,40.79999924,144.3999939,69.666682,174.374661,123.74117,184.11029,214.41568,179.204731,261.361703,137.610647,208.639714,86.063946,95.305759,79.419545,64.736391,96.398743,48.796219,97.426065,44.549787,95.80085,150.5822128,182.3705422,143.184961,162.754832,120.67109,146.28113,78.005802,125.038868,40,111.5999985,239.1498118,157.2527071,192.725289,145.467882,155.24618,137.126209,135.899014,134.704105,110.061195,125.118934,90.515274,115.954711,79.60473,116.825405,42.79999924,104.4000015,248.892228,139.213242,212.470291,127.226476,148.504125,112.327856,110.331964,109.427945,96.375374,110.951563,67.115231,102.395494,48.79999924,102,44,96,217.467263,98.94459147,189.483606,99.296214,132.877742,97.175156,73.475107,100.254596,66.24047712,103.0219227,79.79018732,88.03716231,75.374104,82.961585,46.932715,86.269141,130.6938666,153.6292267,134.641575,146.246523,136.4546124,134.1618333,93.3672856,117.7406418,96.440538,112.209316,95.98079983,109.9189478,51.66503332,115.8025818,52.459295,116.795654,45.337141,117.156468,45.047917,137.219281
RG07_F_007.tif,63.5,76.5,58.5,106,Will,mel,F,0.0125,57.95,106.3,62.79999924,130,89.19999695,154.8000031,135.170942,160.897225,220.624801,149.080804,262.424764,106.129958,213.726951,62.422943,108.639779,68.165456,80.880343,84.801554,64.920386,85.848483,61.20000076,85.19999695,162.7974626,156.8649242,152.477265,139.234326,131.277096,126.848424,92.626094,108.782972,58.874393,100.753642,242.1789786,126.9212854,199.190606,118.919998,163.913053,116.253177,145.711991,115.568229,121.687092,108.302444,103.766081,100.642783,94.090525,101.70148,60.306399,92.161606,251.1782182,107.6434295,217.473117,99.442773,158.53831,93.671596,121.529153,93.477511,108.216324,96.233516,81.880447,90.520414,65.59999847,90,61.20000076,84.40000153,220.0250744,72.99879174,194.999801,76.760302,142.979664,80.323252,87.979275,88.414359,81.01041144,90.87785831,95.64085137,75.98216676,89.738245,71.465943,62.815625,77.106248,140.727188,132.3758708,145.240439,123.882478,146.0774785,114.9440512,106.7113319,102.2505894,108.703303,96.696332,108.2575317,95.27120779,70.09024376,103.5538237,70.750241,103.86359,65.256448,106.256858,66.136628,124.296432
RG07_F_009.tif,73,79,59.5,109.5,Will,mel,F,0.0125,58.86,109.3,59.20000076,135.6000061,79.841042,167.189074,132.063345,187.613723,224.802859,196.551812,279.433468,164.285459,237.434189,101.793741,125.424215,77.1447,90.13736,92.736495,72.797864,89.339604,68.806242,87.986623,162.8776245,190.3495517,156.435373,168.489528,136.392126,148.317949,97.963589,121.101594,62.79999924,102.8000031,251.9708179,180.5054306,209.324307,159.303504,173.517612,144.268745,154.866322,138.336052,131.207189,124.566947,112.17974,114.422327,101.353464,113.04509,65.410658,95.262875,266.8964031,162.927187,235.028943,144.328736,171.885574,119.204275,133.066737,110.800047,120.047445,110.432888,90.685675,97.59879,73.19999695,94.40000153,69.184625,87.175804,244.9831279,117.92731,215.185361,112.185398,158.650472,100.709141,97.121343,96.323405,89.56212881,97.94726268,107.5465984,85.04383158,102.797648,80.420201,73.060642,78.870053,145.5089855,157.5043958,148.877772,151.402664,154.9609346,137.6888245,117.8303783,117.534499,119.918292,113.696552,121.0688794,109.7418535,73.56683296,108.4948128,73.984186,110.314868,67.058893,110.915266,65.200839,131.122088
RG07_F_010.tif,51.5,81.5,43.5,111.5,Will,mel,F,0.0125,43.097476,110.634464,44.40000153,136,70,161.6000061,122.4000015,178,206.537306,175.651647,253.545597,138.315321,206.602727,87.179268,97.423877,75.735942,67.629758,91.752718,52.381068,90.442151,48.685922,89.677791,146.7979472,176.8903879,137.779895,157.71002,118.687626,140.129949,79.597354,117.930124,44.620128,104.924519,228.2435973,158.3656459,186.873137,143.455638,151.51237,133.462324,133.282382,130.270537,109.583427,119.724876,91.114158,111.092808,81.073958,110.356538,46.571896,97.605391,241.6050437,139.4086032,206.827346,125.248341,147.114076,109.408496,110.100409,104.18886,96.681428,106.488562,69.559215,96.689769,56.834477,96.457729,48.787807,89.295725,212.9835685,99.06920703,185.756538,98.422412,132.379356,94.474024,75.496742,95.498041,68.8038919,97.29642666,83.71694915,83.15522695,78.46903,79.232706,50.883072,81.438482,126.6463713,147.5022535,130.670739,141.762263,133.3531954,129.5948472,94.11587837,112.7642836,97.392736,108.198837,96.98685526,105.2986946,54.01707068,108.4921741,54.456813,109.54964,47.722202,111.777178,48.027689,128.145686
