lm_complete	lm_mean	lmm_inter
0.532611288817002	0.682228260607961	0.338888539828867
0.807637434921275	0.864688890073405	0.748695367497319
0.182737314840525	0.289046248116779	0.121443171411799
0.213643786455956	0.307902973053773	0.194265041083997
0.682677473784839	0.757083788814849	0.614276754705096
0.505567943452236	0.566909186972556	0.485049275732785
0.553989584670727	0.67526438748791	0.429305752906056
0.531556406111587	0.67719712186895	0.405562255767707
0.255519689882351	0.336374534697079	0.218616843705771
0.937040477852898	0.959521461155805	0.898617121343977
0.889717883379137	0.920414513387261	0.860305261669004
0.438992644034166	0.602201514857678	0.259696700267964
0.805221032159268	0.803842318527984	0.805221032159314
0.252124449787102	0.414789320829712	0.123715216512323
0.511640994793742	0.688342390856317	0.238604062798611
0.78690931318972	0.847835903629571	0.719653919996242
0.956226872660576	0.96391543268088	0.952509137898741
0.76048873737295	0.832196651395056	0.695680431317956
0.0193493571507322	0.0778763876070236	0.00463176734494702
0.772959305924043	0.83245940676722	0.706268566930634
0.783524800615544	0.860095674019795	0.66086728769877
0.965230823460186	0.976252836407316	0.950064723209368
0.383858984687147	0.579122141618204	0.239724636680603
0.91025913135719	0.944739042899817	0.833693467511845
0.103085940476552	0.239211667438694	0.04831478189253
0.964973869763608	0.976565220624016	0.952934244415485
0.463733816028037	0.617521868978829	0.327715088221652
0.779360561221062	0.835444657272783	0.720654911088259
0.436650709779259	0.552624091571085	0.34336003281848
0.230523063318352	0.426568030272821	0.0945002760100837
0.875716423053667	0.912534726745563	0.830283971514795
0.320579166080415	0.495808709847634	0.181618160161998
0.77562791529765	0.815257118575553	0.735876812129996
0.932500759605742	0.956905239055838	0.901361587773872
0.509130963705934	0.661908685466424	0.3257385661167
0.522970858240929	0.685475251339776	0.277166537162393
0.928474036788491	0.949875814463204	0.899159550127065
0.956928806184779	0.973732824550662	0.918705479567648
0.75575214843846	0.840874463285987	0.616787369510913
0.852078251728111	0.903350318650837	0.784292799552767
0.602041573336807	0.674566575154544	0.5593844563501
0.452489049141457	0.633668302695568	0.25757636622967
0.759268363560377	0.839564093840484	0.69200627866139
0.0834281693165542	0.203953372342757	0.0290404133350285
0.732399110488861	0.816392427052938	0.634907360528794
0.643405538547675	0.712192179176257	0.610046942007972
0.831454641030042	0.879638025863482	0.765065306337712
0.446708021768473	0.573389029361266	0.341096623313983
0.438481216627151	0.596113318055848	0.300227801856214
0.558355818322978	0.679406708492311	0.432505782231226
0.441159565150432	0.573735401686757	0.328910563943604
0.942746516561599	0.966381608877029	0.887072656477213
0.68956062322637	0.802999320451534	0.497496177200834
0.414559851418548	0.616133778728226	0.12942674602385
0.281035557313214	0.408458950770856	0.203839846207156
0.918372311124064	0.935504609026529	0.910863592226927
0.513566886289804	0.669835548037867	0.371051643012274
0.921443106081738	0.947842785188866	0.894073964470212
0.126136498794194	0.331218623126371	0.017167238810256
0.418081481528308	0.457757138768666	0.384499250006673
0.848784051717086	0.892708949606901	0.799816425796351
0.31376818954732	0.432552070515717	0.25399445518686
0.216968217076648	0.407018444003118	0.108486249362302
0.615389640117274	0.670387836345125	0.584431998644467
0.635910850698932	0.728069310329139	0.538587542821001
0.542004359665525	0.71474185779489	0.248733968490065
0.738554328446764	0.819728023202028	0.633984779958312
0.794820304832404	0.8505424977469	0.754811362404218
0.258292266845126	0.382728433992926	0.15827419727407
0.0444194007032601	0.079649359849478	0.0341364018908597
0.573208075665537	0.650252352807833	0.532759410991901
0.0522632106334338	0.207390560543856	0.0101574730780019
0.837945761534576	0.866350453478124	0.832216032484468
0.281826556471907	0.447144364195245	0.164939570394389
0.554140831583332	0.709855161774235	0.317329689194597
0.568676744815993	0.675403526367355	0.534123751428367
0.758691634931741	0.826220077680429	0.695638400489169
0.727033697982073	0.821276178643421	0.593994710908673
